region,country,emissions (kt),source,type,segment,reason,baseYear,emissionsRank,energyRank
Africa,Algeria,260.82,IEA,Agriculture,Total,All,11-30-18,19,11
Africa,Algeria,0.01,IEA,Energy,Bioenergy,All,2023,19,11
Africa,Algeria,45.26,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,19,11
Africa,Algeria,71.49,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,19,11
Africa,Algeria,190.95,IEA,Energy,Onshore gas,Fugitive,2023,19,11
Africa,Algeria,476.47,IEA,Energy,Onshore gas,Vented,2023,19,11
Africa,Algeria,477.71,IEA,Energy,Onshore oil,Flared,2023,19,11
Africa,Algeria,285.39,IEA,Energy,Onshore oil,Fugitive,2023,19,11
Africa,Algeria,1141.55,IEA,Energy,Onshore oil,Vented,2023,19,11
Africa,Algeria,0.02,IEA,Energy,Other from coal,All,2023,19,11
Africa,Algeria,15.66,IEA,Energy,Other from oil and gas,All,2023,19,11
Africa,Algeria,77.1,IEA,Energy,Satellite-detected large oil and gas emissions,All,2023,19,11
Africa,Algeria,2781.62,IEA,Energy,Total,All,2023,19,11
Africa,Algeria,7.03,IEA,Other,Total,All,11-30-18,19,11
Africa,Algeria,516.53,IEA,Waste,Total,All,11-30-18,19,11
Africa,Angola,390.78,IEA,Agriculture,Total,All,11-30-18,42,26
Africa,Angola,60.53,IEA,Energy,Bioenergy,All,2023,42,26
Africa,Angola,1.29,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,42,26
Africa,Angola,2.04,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,42,26
Africa,Angola,0,IEA,Energy,Offshore gas,Fugitive,2023,42,26
Africa,Angola,0.01,IEA,Energy,Offshore gas,Vented,2023,42,26
Africa,Angola,50.49,IEA,Energy,Offshore oil,Flared,2023,42,26
Africa,Angola,141.36,IEA,Energy,Offshore oil,Fugitive,2023,42,26
Africa,Angola,565.44,IEA,Energy,Offshore oil,Vented,2023,42,26
Africa,Angola,5.83,IEA,Energy,Onshore gas,Fugitive,2023,42,26
Africa,Angola,14.55,IEA,Energy,Onshore gas,Vented,2023,42,26
Africa,Angola,1.22,IEA,Energy,Onshore oil,Flared,2023,42,26
Africa,Angola,4.24,IEA,Energy,Onshore oil,Fugitive,2023,42,26
Africa,Angola,16.98,IEA,Energy,Onshore oil,Vented,2023,42,26
Africa,Angola,2.69,IEA,Energy,Other from oil and gas,All,2023,42,26
Africa,Angola,866.69,IEA,Energy,Total,All,2023,42,26
Africa,Angola,82.76,IEA,Other,Total,All,11-30-18,42,26
Africa,Angola,153.95,IEA,Waste,Total,All,11-30-18,42,26
Africa,Benin,107.64,IEA,Agriculture,Total,All,11-30-18,80,75
Africa,Benin,24.54,IEA,Energy,Bioenergy,All,2023,80,75
Africa,Benin,0.03,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,80,75
Africa,Benin,0.05,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,80,75
Africa,Benin,0.03,IEA,Energy,Other from coal,All,2023,80,75
Africa,Benin,1.5,IEA,Energy,Other from oil and gas,All,2023,80,75
Africa,Benin,26.16,IEA,Energy,Total,All,2023,80,75
Africa,Benin,43.46,IEA,Other,Total,All,11-30-18,80,75
Africa,Benin,42.86,IEA,Waste,Total,All,11-30-18,80,75
Africa,Botswana,110.1,IEA,Agriculture,Total,All,11-30-18,54,87
Africa,Botswana,5.52,IEA,Energy,Bioenergy,All,2023,54,87
Africa,Botswana,0.09,IEA,Energy,Other from coal,All,2023,54,87
Africa,Botswana,0.67,IEA,Energy,Other from oil and gas,All,2023,54,87
Africa,Botswana,6.27,IEA,Energy,Total,All,2023,54,87
Africa,Botswana,2.28,IEA,Other,Total,All,11-30-18,54,87
Africa,Botswana,843.61,IEA,Waste,Total,All,11-30-18,54,87
Africa,Cameroon,287.56,IEA,Agriculture,Total,All,11-30-18,61,47
Africa,Cameroon,77.11,IEA,Energy,Bioenergy,All,2023,61,47
Africa,Cameroon,0.67,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,61,47
Africa,Cameroon,1.07,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,61,47
Africa,Cameroon,3.29,IEA,Energy,Offshore gas,Fugitive,2023,61,47
Africa,Cameroon,8.21,IEA,Energy,Offshore gas,Vented,2023,61,47
Africa,Cameroon,55.05,IEA,Energy,Offshore oil,Flared,2023,61,47
Africa,Cameroon,16.47,IEA,Energy,Offshore oil,Fugitive,2023,61,47
Africa,Cameroon,65.88,IEA,Energy,Offshore oil,Vented,2023,61,47
Africa,Cameroon,0.08,IEA,Energy,Onshore gas,Fugitive,2023,61,47
Africa,Cameroon,0.2,IEA,Energy,Onshore gas,Vented,2023,61,47
Africa,Cameroon,1.05,IEA,Energy,Other from oil and gas,All,2023,61,47
Africa,Cameroon,229.08,IEA,Energy,Total,All,2023,61,47
Africa,Cameroon,28.75,IEA,Other,Total,All,11-30-18,61,47
Africa,Cameroon,196.93,IEA,Waste,Total,All,11-30-18,61,47
Africa,Chad,1280.98,IEA,Agriculture,Total,All,11-30-18,43,64
Africa,Chad,28.82,IEA,Energy,Bioenergy,All,2023,43,64
Africa,Chad,9.7,IEA,Energy,Onshore oil,Flared,2023,43,64
Africa,Chad,9.51,IEA,Energy,Onshore oil,Fugitive,2023,43,64
Africa,Chad,38.06,IEA,Energy,Onshore oil,Vented,2023,43,64
Africa,Chad,0.25,IEA,Energy,Other from oil and gas,All,2023,43,64
Africa,Chad,86.34,IEA,Energy,Total,All,2023,43,64
Africa,Chad,17.1,IEA,Other,Total,All,11-30-18,43,64
Africa,Chad,71.21,IEA,Waste,Total,All,11-30-18,43,64
Africa,Congo,21.96,IEA,Agriculture,Total,All,11-30-18,72,41
Africa,Congo,15.96,IEA,Energy,Bioenergy,All,2023,72,41
Africa,Congo,0.72,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,72,41
Africa,Congo,1.14,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,72,41
Africa,Congo,0.74,IEA,Energy,Offshore gas,Fugitive,2023,72,41
Africa,Congo,1.85,IEA,Energy,Offshore gas,Vented,2023,72,41
Africa,Congo,39.68,IEA,Energy,Offshore oil,Flared,2023,72,41
Africa,Congo,36.06,IEA,Energy,Offshore oil,Fugitive,2023,72,41
Africa,Congo,144.22,IEA,Energy,Offshore oil,Vented,2023,72,41
Africa,Congo,0.61,IEA,Energy,Onshore gas,Fugitive,2023,72,41
Africa,Congo,1.53,IEA,Energy,Onshore gas,Vented,2023,72,41
Africa,Congo,7.3,IEA,Energy,Onshore oil,Flared,2023,72,41
Africa,Congo,6.17,IEA,Energy,Onshore oil,Fugitive,2023,72,41
Africa,Congo,24.69,IEA,Energy,Onshore oil,Vented,2023,72,41
Africa,Congo,0.31,IEA,Energy,Other from oil and gas,All,2023,72,41
Africa,Congo,280.97,IEA,Energy,Total,All,2023,72,41
Africa,Congo,12.67,IEA,Other,Total,All,11-30-18,72,41
Africa,Congo,30.54,IEA,Waste,Total,All,11-30-18,72,41
Africa,Cote d'Ivoire,195.98,IEA,Agriculture,Total,All,11-30-18,66,65
Africa,Cote d'Ivoire,51.01,IEA,Energy,Bioenergy,All,2023,66,65
Africa,Cote d'Ivoire,1.89,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,66,65
Africa,Cote d'Ivoire,2.99,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,66,65
Africa,Cote d'Ivoire,2.92,IEA,Energy,Offshore gas,Fugitive,2023,66,65
Africa,Cote d'Ivoire,7.29,IEA,Energy,Offshore gas,Vented,2023,66,65
Africa,Cote d'Ivoire,2.98,IEA,Energy,Offshore oil,Flared,2023,66,65
Africa,Cote d'Ivoire,2.46,IEA,Energy,Offshore oil,Fugitive,2023,66,65
Africa,Cote d'Ivoire,9.83,IEA,Energy,Offshore oil,Vented,2023,66,65
Africa,Cote d'Ivoire,1.51,IEA,Energy,Other from oil and gas,All,2023,66,65
Africa,Cote d'Ivoire,82.89,IEA,Energy,Total,All,2023,66,65
Africa,Cote d'Ivoire,29.75,IEA,Other,Total,All,11-30-18,66,65
Africa,Cote d'Ivoire,222.79,IEA,Waste,Total,All,11-30-18,66,65
Africa,Democratic Republic of Congo,557.68,IEA,Agriculture,Total,All,11-30-18,39,45
Africa,Democratic Republic of Congo,219.44,IEA,Energy,Bioenergy,All,2023,39,45
Africa,Democratic Republic of Congo,5.34,IEA,Energy,Offshore oil,Flared,2023,39,45
Africa,Democratic Republic of Congo,2.47,IEA,Energy,Offshore oil,Fugitive,2023,39,45
Africa,Democratic Republic of Congo,9.86,IEA,Energy,Offshore oil,Vented,2023,39,45
Africa,Democratic Republic of Congo,3.13,IEA,Energy,Onshore oil,Flared,2023,39,45
Africa,Democratic Republic of Congo,1.45,IEA,Energy,Onshore oil,Fugitive,2023,39,45
Africa,Democratic Republic of Congo,5.79,IEA,Energy,Onshore oil,Vented,2023,39,45
Africa,Democratic Republic of Congo,0.59,IEA,Energy,Other from oil and gas,All,2023,39,45
Africa,Democratic Republic of Congo,248.06,IEA,Energy,Total,All,2023,39,45
Africa,Democratic Republic of Congo,239.54,IEA,Other,Total,All,11-30-18,39,45
Africa,Democratic Republic of Congo,577.87,IEA,Waste,Total,All,11-30-18,39,45
Africa,Egypt,538.51,IEA,Agriculture,Total,All,11-30-18,30,28
Africa,Egypt,15.57,IEA,Energy,Bioenergy,All,2023,30,28
Africa,Egypt,45.26,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,30,28
Africa,Egypt,71.49,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,30,28
Africa,Egypt,58.42,IEA,Energy,Offshore gas,Fugitive,2023,30,28
Africa,Egypt,145.78,IEA,Energy,Offshore gas,Vented,2023,30,28
Africa,Egypt,26.63,IEA,Energy,Offshore oil,Flared,2023,30,28
Africa,Egypt,21.81,IEA,Energy,Offshore oil,Fugitive,2023,30,28
Africa,Egypt,87.24,IEA,Energy,Offshore oil,Vented,2023,30,28
Africa,Egypt,12.77,IEA,Energy,Onshore gas,Fugitive,2023,30,28
Africa,Egypt,31.87,IEA,Energy,Onshore gas,Vented,2023,30,28
Africa,Egypt,79.46,IEA,Energy,Onshore oil,Flared,2023,30,28
Africa,Egypt,42.13,IEA,Energy,Onshore oil,Fugitive,2023,30,28
Africa,Egypt,168.5,IEA,Energy,Onshore oil,Vented,2023,30,28
Africa,Egypt,0.86,IEA,Energy,Other from coal,All,2023,30,28
Africa,Egypt,18.1,IEA,Energy,Other from oil and gas,All,2023,30,28
Africa,Egypt,825.9,IEA,Energy,Total,All,2023,30,28
Africa,Egypt,13.88,IEA,Other,Total,All,11-30-18,30,28
Africa,Egypt,962.25,IEA,Waste,Total,All,11-30-18,30,28
Africa,Equatorial Guinea,0.44,IEA,Agriculture,Total,All,11-30-18,87,63
Africa,Equatorial Guinea,1.18,IEA,Energy,Bioenergy,All,2023,87,63
Africa,Equatorial Guinea,2.78,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,87,63
Africa,Equatorial Guinea,4.4,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,87,63
Africa,Equatorial Guinea,12.38,IEA,Energy,Offshore gas,Fugitive,2023,87,63
Africa,Equatorial Guinea,30.9,IEA,Energy,Offshore gas,Vented,2023,87,63
Africa,Equatorial Guinea,5.96,IEA,Energy,Offshore oil,Flared,2023,87,63
Africa,Equatorial Guinea,8.19,IEA,Energy,Offshore oil,Fugitive,2023,87,63
Africa,Equatorial Guinea,32.74,IEA,Energy,Offshore oil,Vented,2023,87,63
Africa,Equatorial Guinea,0.17,IEA,Energy,Other from oil and gas,All,2023,87,63
Africa,Equatorial Guinea,98.72,IEA,Energy,Total,All,2023,87,63
Africa,Equatorial Guinea,2,IEA,Other,Total,All,11-30-18,87,63
Africa,Equatorial Guinea,11.81,IEA,Waste,Total,All,11-30-18,87,63
Africa,Eritrea,120.24,IEA,Agriculture,Total,All,11-30-18,83,88
Africa,Eritrea,5.97,IEA,Energy,Bioenergy,All,2023,83,88
Africa,Eritrea,0.06,IEA,Energy,Other from oil and gas,All,2023,83,88
Africa,Eritrea,6.03,IEA,Energy,Total,All,2023,83,88
Africa,Eritrea,2.81,IEA,Other,Total,All,11-30-18,83,88
Africa,Eritrea,24.38,IEA,Waste,Total,All,11-30-18,83,88
Africa,Ethiopia,2147.59,IEA,Agriculture,Total,All,11-30-18,24,36
Africa,Ethiopia,476.67,IEA,Energy,Bioenergy,All,2023,24,36
Africa,Ethiopia,0.1,IEA,Energy,Other from coal,All,2023,24,36
Africa,Ethiopia,1.7,IEA,Energy,Other from oil and gas,All,2023,24,36
Africa,Ethiopia,478.47,IEA,Energy,Total,All,2023,24,36
Africa,Ethiopia,187.22,IEA,Other,Total,All,11-30-18,24,36
Africa,Ethiopia,419.51,IEA,Waste,Total,All,11-30-18,24,36
Africa,Gabon,5.31,IEA,Agriculture,Total,All,11-30-18,76,44
Africa,Gabon,16.95,IEA,Energy,Bioenergy,All,2023,76,44
Africa,Gabon,0.49,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,76,44
Africa,Gabon,0.77,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,76,44
Africa,Gabon,0.49,IEA,Energy,Offshore gas,Fugitive,2023,76,44
Africa,Gabon,1.21,IEA,Energy,Offshore gas,Vented,2023,76,44
Africa,Gabon,24.34,IEA,Energy,Offshore oil,Flared,2023,76,44
Africa,Gabon,18.1,IEA,Energy,Offshore oil,Fugitive,2023,76,44
Africa,Gabon,72.4,IEA,Energy,Offshore oil,Vented,2023,76,44
Africa,Gabon,0.4,IEA,Energy,Onshore gas,Fugitive,2023,76,44
Africa,Gabon,0.99,IEA,Energy,Onshore gas,Vented,2023,76,44
Africa,Gabon,23.79,IEA,Energy,Onshore oil,Flared,2023,76,44
Africa,Gabon,17.7,IEA,Energy,Onshore oil,Fugitive,2023,76,44
Africa,Gabon,70.79,IEA,Energy,Onshore oil,Vented,2023,76,44
Africa,Gabon,0.17,IEA,Energy,Other from oil and gas,All,2023,76,44
Africa,Gabon,248.57,IEA,Energy,Total,All,2023,76,44
Africa,Gabon,5.29,IEA,Other,Total,All,11-30-18,76,44
Africa,Gabon,21.48,IEA,Waste,Total,All,11-30-18,76,44
Africa,Ghana,174.41,IEA,Agriculture,Total,All,11-30-18,67,57
Africa,Ghana,30.11,IEA,Energy,Bioenergy,All,2023,67,57
Africa,Ghana,0.92,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,67,57
Africa,Ghana,1.46,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,67,57
Africa,Ghana,2.24,IEA,Energy,Offshore gas,Fugitive,2023,67,57
Africa,Ghana,5.6,IEA,Energy,Offshore gas,Vented,2023,67,57
Africa,Ghana,17.97,IEA,Energy,Offshore oil,Flared,2023,67,57
Africa,Ghana,10.58,IEA,Energy,Offshore oil,Fugitive,2023,67,57
Africa,Ghana,42.31,IEA,Energy,Offshore oil,Vented,2023,67,57
Africa,Ghana,1.71,IEA,Energy,Onshore oil,Flared,2023,67,57
Africa,Ghana,2.01,IEA,Energy,Onshore oil,Fugitive,2023,67,57
Africa,Ghana,8.05,IEA,Energy,Onshore oil,Vented,2023,67,57
Africa,Ghana,3.06,IEA,Energy,Other from oil and gas,All,2023,67,57
Africa,Ghana,126.01,IEA,Energy,Total,All,2023,67,57
Africa,Ghana,27.98,IEA,Other,Total,All,11-30-18,67,57
Africa,Ghana,161.49,IEA,Waste,Total,All,11-30-18,67,57
Africa,Kenya,1264.96,IEA,Agriculture,Total,All,11-30-18,40,58
Africa,Kenya,120.2,IEA,Energy,Bioenergy,All,2023,40,58
Africa,Kenya,0.25,IEA,Energy,Other from coal,All,2023,40,58
Africa,Kenya,2.86,IEA,Energy,Other from oil and gas,All,2023,40,58
Africa,Kenya,123.31,IEA,Energy,Total,All,2023,40,58
Africa,Kenya,37.52,IEA,Other,Total,All,11-30-18,40,58
Africa,Kenya,181.27,IEA,Waste,Total,All,11-30-18,40,58
Africa,Libya,65.54,IEA,Agriculture,Total,All,11-30-18,35,17
Africa,Libya,3.02,IEA,Energy,Bioenergy,All,2023,35,17
Africa,Libya,7.71,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,35,17
Africa,Libya,12.18,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,35,17
Africa,Libya,6.18,IEA,Energy,Offshore gas,Fugitive,2023,35,17
Africa,Libya,15.41,IEA,Energy,Offshore gas,Vented,2023,35,17
Africa,Libya,25.03,IEA,Energy,Offshore oil,Flared,2023,35,17
Africa,Libya,12,IEA,Energy,Offshore oil,Fugitive,2023,35,17
Africa,Libya,47.99,IEA,Energy,Offshore oil,Vented,2023,35,17
Africa,Libya,9.78,IEA,Energy,Onshore gas,Fugitive,2023,35,17
Africa,Libya,24.4,IEA,Energy,Onshore gas,Vented,2023,35,17
Africa,Libya,533.14,IEA,Energy,Onshore oil,Flared,2023,35,17
Africa,Libya,199.76,IEA,Energy,Onshore oil,Fugitive,2023,35,17
Africa,Libya,799.05,IEA,Energy,Onshore oil,Vented,2023,35,17
Africa,Libya,7.14,IEA,Energy,Other from oil and gas,All,2023,35,17
Africa,Libya,6.4,IEA,Energy,Satellite-detected large oil and gas emissions,All,2023,35,17
Africa,Libya,1709.18,IEA,Energy,Total,All,2023,35,17
Africa,Libya,3.77,IEA,Other,Total,All,11-30-18,35,17
Africa,Libya,84.26,IEA,Waste,Total,All,11-30-18,35,17
Africa,Morocco,292.37,IEA,Agriculture,Total,All,11-30-18,62,78
Africa,Morocco,14.19,IEA,Energy,Bioenergy,All,2023,62,78
Africa,Morocco,0.79,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,62,78
Africa,Morocco,1.25,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,62,78
Africa,Morocco,0.06,IEA,Energy,Onshore gas,Fugitive,2023,62,78
Africa,Morocco,0.16,IEA,Energy,Onshore gas,Vented,2023,62,78
Africa,Morocco,0.01,IEA,Energy,Onshore oil,Fugitive,2023,62,78
Africa,Morocco,0.03,IEA,Energy,Onshore oil,Vented,2023,62,78
Africa,Morocco,0.3,IEA,Energy,Other from coal,All,2023,62,78
Africa,Morocco,3.79,IEA,Energy,Other from oil and gas,All,2023,62,78
Africa,Morocco,20.59,IEA,Energy,Total,All,2023,62,78
Africa,Morocco,6.02,IEA,Other,Total,All,11-30-18,62,78
Africa,Morocco,407.07,IEA,Waste,Total,All,11-30-18,62,78
Africa,Mozambique,184.47,IEA,Agriculture,Total,All,11-30-18,63,51
Africa,Mozambique,60.81,IEA,Energy,Bioenergy,All,2023,63,51
Africa,Mozambique,54.52,IEA,Energy,Coking coal,All,2023,63,51
Africa,Mozambique,0.83,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,63,51
Africa,Mozambique,1.31,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,63,51
Africa,Mozambique,5.28,IEA,Energy,Offshore gas,Fugitive,2023,63,51
Africa,Mozambique,13.16,IEA,Energy,Offshore gas,Vented,2023,63,51
Africa,Mozambique,0.21,IEA,Energy,Offshore oil,Fugitive,2023,63,51
Africa,Mozambique,0.84,IEA,Energy,Offshore oil,Vented,2023,63,51
Africa,Mozambique,5.69,IEA,Energy,Onshore gas,Fugitive,2023,63,51
Africa,Mozambique,14.2,IEA,Energy,Onshore gas,Vented,2023,63,51
Africa,Mozambique,0.15,IEA,Energy,Onshore oil,Flared,2023,63,51
Africa,Mozambique,0.03,IEA,Energy,Onshore oil,Fugitive,2023,63,51
Africa,Mozambique,0.11,IEA,Energy,Onshore oil,Vented,2023,63,51
Africa,Mozambique,0,IEA,Energy,Other from coal,All,2023,63,51
Africa,Mozambique,0.83,IEA,Energy,Other from oil and gas,All,2023,63,51
Africa,Mozambique,37,IEA,Energy,Steam coal,All,2023,63,51
Africa,Mozambique,194.97,IEA,Energy,Total,All,2023,63,51
Africa,Mozambique,132.66,IEA,Other,Total,All,11-30-18,63,51
Africa,Mozambique,151.72,IEA,Waste,Total,All,11-30-18,63,51
Africa,Namibia,197.57,IEA,Agriculture,Total,All,11-30-18,81,90
Africa,Namibia,1.96,IEA,Energy,Bioenergy,All,2023,81,90
Africa,Namibia,0,IEA,Energy,Other from coal,All,2023,81,90
Africa,Namibia,0.68,IEA,Energy,Other from oil and gas,All,2023,81,90
Africa,Namibia,2.64,IEA,Energy,Total,All,2023,81,90
Africa,Namibia,1.23,IEA,Other,Total,All,11-30-18,81,90
Africa,Namibia,16.05,IEA,Waste,Total,All,11-30-18,81,90
Africa,Niger,716.98,IEA,Agriculture,Total,All,11-30-18,55,69
Africa,Niger,35.1,IEA,Energy,Bioenergy,All,2023,55,69
Africa,Niger,1.76,IEA,Energy,Onshore oil,Flared,2023,55,69
Africa,Niger,1.24,IEA,Energy,Onshore oil,Fugitive,2023,55,69
Africa,Niger,4.98,IEA,Energy,Onshore oil,Vented,2023,55,69
Africa,Niger,0,IEA,Energy,Other from coal,All,2023,55,69
Africa,Niger,0.43,IEA,Energy,Other from oil and gas,All,2023,55,69
Africa,Niger,43.51,IEA,Energy,Total,All,2023,55,69
Africa,Niger,10.91,IEA,Other,Total,All,11-30-18,55,69
Africa,Niger,156.21,IEA,Waste,Total,All,11-30-18,55,69
Africa,Nigeria,2055.24,IEA,Agriculture,Total,All,11-30-18,9,7
Africa,Nigeria,1363.19,IEA,Energy,Bioenergy,All,2023,9,7
Africa,Nigeria,27.64,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,9,7
Africa,Nigeria,43.65,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,9,7
Africa,Nigeria,23.11,IEA,Energy,Offshore gas,Fugitive,2023,9,7
Africa,Nigeria,57.66,IEA,Energy,Offshore gas,Vented,2023,9,7
Africa,Nigeria,127.52,IEA,Energy,Offshore oil,Flared,2023,9,7
Africa,Nigeria,177.42,IEA,Energy,Offshore oil,Fugitive,2023,9,7
Africa,Nigeria,709.69,IEA,Energy,Offshore oil,Vented,2023,9,7
Africa,Nigeria,48.24,IEA,Energy,Onshore gas,Fugitive,2023,9,7
Africa,Nigeria,120.38,IEA,Energy,Onshore gas,Vented,2023,9,7
Africa,Nigeria,87.7,IEA,Energy,Onshore oil,Flared,2023,9,7
Africa,Nigeria,85.6,IEA,Energy,Onshore oil,Fugitive,2023,9,7
Africa,Nigeria,342.39,IEA,Energy,Onshore oil,Vented,2023,9,7
Africa,Nigeria,0.65,IEA,Energy,Other from coal,All,2023,9,7
Africa,Nigeria,22.41,IEA,Energy,Other from oil and gas,All,2023,9,7
Africa,Nigeria,3237.23,IEA,Energy,Total,All,2023,9,7
Africa,Nigeria,357.52,IEA,Other,Total,All,11-30-18,9,7
Africa,Nigeria,878.34,IEA,Waste,Total,All,11-30-18,9,7
Africa,Senegal,267.78,IEA,Agriculture,Total,All,11-30-18,70,83
Africa,Senegal,12.16,IEA,Energy,Bioenergy,All,2023,70,83
Africa,Senegal,0.02,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,70,83
Africa,Senegal,0.03,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,70,83
Africa,Senegal,0.01,IEA,Energy,Onshore gas,Fugitive,2023,70,83
Africa,Senegal,0.02,IEA,Energy,Onshore gas,Vented,2023,70,83
Africa,Senegal,0.07,IEA,Energy,Onshore oil,Fugitive,2023,70,83
Africa,Senegal,0.27,IEA,Energy,Onshore oil,Vented,2023,70,83
Africa,Senegal,0.15,IEA,Energy,Other from coal,All,2023,70,83
Africa,Senegal,0.75,IEA,Energy,Other from oil and gas,All,2023,70,83
Africa,Senegal,13.49,IEA,Energy,Total,All,2023,70,83
Africa,Senegal,4.78,IEA,Other,Total,All,11-30-18,70,83
Africa,Senegal,104.22,IEA,Waste,Total,All,11-30-18,70,83
Africa,South Africa,753.92,IEA,Agriculture,Total,All,11-30-18,22,18
Africa,South Africa,38.41,IEA,Energy,Bioenergy,All,2023,22,18
Africa,South Africa,41.3,IEA,Energy,Coking coal,All,2023,22,18
Africa,South Africa,3.22,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,22,18
Africa,South Africa,5.08,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,22,18
Africa,South Africa,0.03,IEA,Energy,Offshore gas,Fugitive,2023,22,18
Africa,South Africa,0.06,IEA,Energy,Offshore gas,Vented,2023,22,18
Africa,South Africa,0.13,IEA,Energy,Offshore oil,Fugitive,2023,22,18
Africa,South Africa,0.53,IEA,Energy,Offshore oil,Vented,2023,22,18
Africa,South Africa,0.01,IEA,Energy,Onshore gas,Fugitive,2023,22,18
Africa,South Africa,0.01,IEA,Energy,Onshore gas,Vented,2023,22,18
Africa,South Africa,0.1,IEA,Energy,Onshore oil,Flared,2023,22,18
Africa,South Africa,9.14,IEA,Energy,Onshore oil,Fugitive,2023,22,18
Africa,South Africa,36.55,IEA,Energy,Onshore oil,Vented,2023,22,18
Africa,South Africa,43.14,IEA,Energy,Other from coal,All,2023,22,18
Africa,South Africa,11.69,IEA,Energy,Other from oil and gas,All,2023,22,18
Africa,South Africa,1484.35,IEA,Energy,Steam coal,All,2023,22,18
Africa,South Africa,1673.75,IEA,Energy,Total,All,2023,22,18
Africa,South Africa,33.63,IEA,Other,Total,All,11-30-18,22,18
Africa,South Africa,845.27,IEA,Waste,Total,All,11-30-18,22,18
Africa,South Sudan,751.98,IEA,Agriculture,Total,All,11-30-18,53,66
Africa,South Sudan,2.36,IEA,Energy,Bioenergy,All,2023,53,66
Africa,South Sudan,0.01,IEA,Energy,Onshore oil,Flared,2023,53,66
Africa,South Sudan,15.39,IEA,Energy,Onshore oil,Fugitive,2023,53,66
Africa,South Sudan,61.57,IEA,Energy,Onshore oil,Vented,2023,53,66
Africa,South Sudan,0.18,IEA,Energy,Other from oil and gas,All,2023,53,66
Africa,South Sudan,79.51,IEA,Energy,Total,All,2023,53,66
Africa,South Sudan,20,IEA,Other,Total,All,11-30-18,53,66
Africa,South Sudan,122.83,IEA,Waste,Total,All,11-30-18,53,66
Africa,Sudan,1567.65,IEA,Agriculture,Total,All,11-30-18,34,56
Africa,Sudan,80.62,IEA,Energy,Bioenergy,All,2023,34,56
Africa,Sudan,13.19,IEA,Energy,Onshore oil,Flared,2023,34,56
Africa,Sudan,8.58,IEA,Energy,Onshore oil,Fugitive,2023,34,56
Africa,Sudan,34.31,IEA,Energy,Onshore oil,Vented,2023,34,56
Africa,Sudan,2.86,IEA,Energy,Other from oil and gas,All,2023,34,56
Africa,Sudan,139.57,IEA,Energy,Total,All,2023,34,56
Africa,Sudan,34.88,IEA,Other,Total,All,11-30-18,34,56
Africa,Sudan,238.51,IEA,Waste,Total,All,11-30-18,34,56
Africa,Tanzania,1187.13,IEA,Agriculture,Total,All,11-30-18,25,49
Africa,Tanzania,193.67,IEA,Energy,Bioenergy,All,2023,25,49
Africa,Tanzania,0.69,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,25,49
Africa,Tanzania,1.08,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,25,49
Africa,Tanzania,1.09,IEA,Energy,Offshore gas,Fugitive,2023,25,49
Africa,Tanzania,2.72,IEA,Energy,Offshore gas,Vented,2023,25,49
Africa,Tanzania,1.99,IEA,Energy,Onshore gas,Fugitive,2023,25,49
Africa,Tanzania,4.97,IEA,Energy,Onshore gas,Vented,2023,25,49
Africa,Tanzania,0.2,IEA,Energy,Other from coal,All,2023,25,49
Africa,Tanzania,2.15,IEA,Energy,Other from oil and gas,All,2023,25,49
Africa,Tanzania,208.57,IEA,Energy,Total,All,2023,25,49
Africa,Tanzania,1223.73,IEA,Other,Total,All,11-30-18,25,49
